mstar,L_x,Habing_G0,m0,r1
0.21692307692307694,0.12956562818978082,4.626109517377808,1.5271692874995777e-06,0.13341778152831713
0.19956043956043956,0.22023277172702455,4.00349993970293,3.699286211283077e-06,0.0450307852952389
0.1578021978021978,0.023247840839875276,2.9376106246742646,9.387835754255715e-06,0.3290018998299602
0.19692307692307692,0.06196121377685864,1.6448432002427955,5.345875194277117e-06,0.3743036778820582
0.1758241758241758,0.06270769091627856,2.270776375205605,4.889007938154693e-06,0.22469311772014966
0.1767032967032967,0.26308930472106096,34.58933588431447,1.3318638180909745e-05,0.2619496732426785
0.11252747252747253,0.009812567669226288,29.76804297216976,2.254311134267083e-05,0.24409520457311415
0.11868131868131869,0.33539131271637634,3.6868990561419506,2.2870445122868357e-05,0.6747727136171588
0.4257142857142857,0.23333742480964612,30.317683986298334,3.7813644170701324e-05,0.8147074832504289
0.24241758241758243,0.42196122920399315,1.9725689689182633,5.928125646840901e-05,0.46003119207269727
0.27076923076923076,0.38713547207537424,21.08990989103772,3.4539741849746654e-05,0.7774076080174253
0.6369230769230769,0.29448664481833503,1.5369002402241865,4.5681983295154676e-05,0.7829870518042151
0.11230769230769232,0.00663170141480162,2.957472273212604,8.498534672108305e-06,0.5165771341937652
0.3092307692307692,0.008303380485294375,2.6444230568158225,4.445345513377514e-05,0.308464293224193
0.31032967032967035,0.5500864735377897,25.7140786735659,9.716567685111049e-05,0.9530038961430898
0.10285714285714287,0.007732675786882612,2.243277024357545,6.380594284036311e-06,0.3424025863564517
0.14153846153846156,0.023308237064916477,15.464687247428865,7.768185864500726e-05,0.5010818626691196
0.1756043956043956,0.05459996638003416,7.052591469843923,9.905669410610493e-06,0.4193829262655478
0.10813186813186813,0.7867600448721955,3.504806486200161,3.037468386288703e-06,0.21202306518085506
0.2043956043956044,0.7892013079818222,3.971559078618364,1.709899431249539e-05,0.6119714117292607
0.15054945054945057,0.19723525633234507,4.684198062297313,1.5985096849327648e-06,0.11145339853206032
0.9197802197802197,1.654185647648802,10.813399200465673,2.496633640383687e-05,0.32860148915210396
