Region 	Source 	2MASS/SSTc2d 	RA 	Dec 	EDR3_plx 	EDR3_err_plx 	EDR3_RUWE 	EDR3_Dist_PPVII 	PM_EDR3_mas 	Disk 	Disk_Flag 	Observatory 	Freq_GHz 	Wavelength 	Beam_arcsec 	RMS_mJy/beam 	Survey_Ref 	Flux_mJy_Standardized 	Mdust_Mearth_Standardized 	Mdust_Mearth_PPVII 	Size_as 	eSize_as 	Hendler20_lR68 	Hendler20_R68_arcsec 	Hendler20_R68_au_DR3 	ref_spt 	Source_check 	Teff_HH14 	Lstar_DR3 	logLacc_DR3 	Mstar_B15_DR3 	logMacc_B15_DR3 	Mstar_S00_DR3 	logMacc_S00_DR3 	Mstar_Fei_DR3 	logMacc_Fei_DR3 	Mstar_PPVII 	logMacc_PPVII 	notes_Macc_PPVII
Taurus 	GN Tau A 	J04392090+2545021 	04:39:20.910 	=+25:45:02.110 	-- 	-- 	-- 	141 	[, ] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[12.0, 0.47] 	[2.49, 0.26] 	0.26 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	GN Tau A 	3485 	0.358 	-98.99 	0.326 	-105.6 	0.355 	-105.7 	0.34 	-105.71 	0.326 	-105.6 	--
Taurus 	GN Tau B 	J04392090+2545021 	04:39:20.910 	=+25:45:02.110 	-- 	-- 	-- 	141 	[, ] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <9.0, 0.59] 	[ <1.87, 0.33] 	0.33 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	GN Tau B 	3497 	0.358 	-98.99 	0.335 	-105.7 	0.36 	-105.7 	0.34 	-105.72 	0.335 	-105.7 	--
Taurus 	J04393364+2359212 	J04393364+2359212 	04:39:33.640 	=+23:59:21.200 	7.8672 	0.0473 	1.109 	127.11 	[7.774, -21.120] 	II 	1 	[ALMA, pre-ALMA] 	[338.8, 225] 	[0.885, 1.3] 	[0.34x0.24, ??] 	[0.15, ??] 	[Ward-Duong+18, Andrews+13] 	[7.97, <5.8] 	[1.33, <2.65] 	<2.65 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04393364+2359212 	2980 	0.075 	-99 	0.114 	-105.4 	0.1125 	-105.4 	0.09 	-105.34 	0.114 	-105.4 	--
Taurus 	ITG 15 	J04394488+2601527 	04:39:44.883 	=+26:01:52.790 	7.1594 	0.0571 	1.021 	139.68 	[6.687, -21.949] 	II 	1 	[ALMA, pre-ALMA] 	[338.8, 225] 	[0.885, 1.3] 	[0.34x0.24, ??] 	[0.15, ??] 	[Ward-Duong+18, Andrews+13] 	[9.44, <6.0] 	[1.90, <3.31] 	<3.31 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	ITG 15 	2980 	0.51 	-98.98 	nan 	nan 	0.18 	-105.2 	nan 	nan 	0.18 	-105.2 	--
Taurus 	CFHT 4 	J04394748+2601407 	04:39:47.484 	=+26:01:40.780 	7.1222 	0.1840 	1.307 	140.41 	[6.088, -21.645] 	II 	1 	[pre-ALMA, pre-ALMA] 	[388, 225] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Andrews+13] 	[9.0, 2.0] 	[1.85, 1.11] 	1.11 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	CFHT 4 	2770 	0.144 	-99.04 	nan 	nan 	0.1 	-105.2 	nan 	nan 	0.1 	-105.2 	--
Taurus 	J04400067+2358211 	J04400067+2358211 	04:40:00.680 	=+23:58:21.200 	7.9145 	0.0740 	0.958 	126.35 	[7.951, -21.034] 	II 	1 	[ALMA, pre-ALMA] 	[338.8, 225] 	[0.885, 1.3] 	[0.34x0.24, ??] 	[0.15, ??] 	[Ward-Duong+18, Andrews+13] 	[7.93, <5.6] 	[1.30, <2.53] 	<2.53 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04400067+2358211 	2860 	0.023 	-98.95 	0.057 	-105.3 	nan 	nan 	nan 	nan 	0.057 	-105.3 	--
Taurus 	IRAS 04370+2559 	J04400800+2605253 	04:40:08.002 	=+26:05:25.380 	7.2802 	0.2825 	1.042 	137.36 	[5.650, -20.769] 	II 	1 	[, pre-ALMA] 	[, 225] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Andrews+13] 	[, 51.7] 	[, 27.56] 	27.56 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	IRAS 04370+2559 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	J04403979+2519061 AB 	J04403979+2519061 	04:40:39.792 	=+25:19:06.120 	7.0001 	0.2663 	2.438 	141 	[5.137, -21.067] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Hardy+2015] 	[, <0.43] 	[, <0.24] 	<0.24 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04403979+2519061 AB 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	JH 223 A 	J04404950+2551191 	04:40:49.508 	=+25:51:19.180 	7.0666 	0.0199 	1.173 	141.51 	[4.205, -19.738] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <7.0, 1.70] 	[ <1.46, 0.96] 	0.96 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	JH 223 A 	3440 	0.228 	-98.99 	0.306 	-105.7 	0.32 	-105.7 	0.33 	-105.78 	0.306 	-105.7 	--
Taurus 	JH 223 B 	J04404950+2551191 	04:40:49.508 	=+25:51:19.180 	7.0666 	0.0199 	1.173 	141.51 	[4.205, -19.738] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <7.0, 0.76] 	[ <1.46, 0.43] 	0.43 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	JH 223 B 	3439 	0.228 	-98.99 	0.306 	-105.7 	0.32 	-105.7 	0.33 	-105.77 	0.306 	-105.7 	--
Taurus 	ITG 33A 	J04410826+2556074 	04:41:08.262 	=+25:56:07.480 	6.8031 	0.1690 	1.287 	146.99 	[5.193, -21.295] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, 4.10] 	[, 2.50] 	2.5 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	ITG 33A 	3410 	0.054 	-98.96 	0.33 	-106 	0.265 	-105.9 	0.31 	-106.03 	0.33 	-106 	--
Taurus 	ITG 34 	J04411078+2555116 	04:41:10.785 	=+25:55:11.650 	6.5950 	0.1670 	0.969 	151.63 	[4.468, -20.013] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, 0.70] 	[, 0.45] 	0.45 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	ITG 34 	2920 	0.058 	-99.02 	0.091 	-105.4 	0.1 	-105.4 	0.09 	-105.41 	0.091 	-105.4 	--
Taurus 	CoKu Tau/4 AB 	J04411681+2840000 	04:41:16.808 	=+28:40:00.070 	6.4456 	0.1146 	5.894 	141 	[4.317, -22.201] 	II 	1 	[pre-ALMA, ] 	[388, ] 	[0.89, ] 	[??, ??] 	[??, ??] 	[Andrews+13, ] 	[9.0, ] 	[1.87, ] 	1.84 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	CoKu Tau/4 AB 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	ITG 40 	J04412464+2543530 	04:41:24.640 	=+25:43:53.000 	-- 	-- 	-- 	141 	[, ] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, 1.00] 	[, 0.56] 	0.55 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	ITG 40 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	IRAS 04385+2550 	J04413882+2556267 	04:41:38.823 	=+25:56:26.750 	6.2657 	0.2828 	5.057 	141 	[6.167, -19.329] 	II 	1 	[, pre-ALMA] 	[, 225] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Andrews+13] 	[, 25.5] 	[, 14.33] 	14.12 	[, ] 	[, ] 	-- 	0.1 	14.1 	HH08,HH14,Testi+22 	IRAS 04385+2550 	3900 	0.342 	-99.11 	0.638 	-106.2 	0.625 	-106.2 	0.64 	-106.21 	0.638 	-106.2 	--
Taurus 	J04414489+2301513 	J04414489+2301513 	04:41:44.898 	=+23:01:51.390 	8.1822 	0.3044 	1.097 	122.22 	[7.918, -20.152] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, <0.38] 	[, <0.16] 	<0.16 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04414489+2301513 	2620 	0.003 	-98.98 	0.025 	-105.3 	nan 	nan 	nan 	nan 	0.025 	-105.3 	--
Taurus 	J04414825+2534304 	J04414825+2534304 	04:41:48.250 	=+25:34:30.500 	7.3005 	0.1705 	1.021 	136.98 	[4.509, -19.774] 	II 	1 	[ALMA, pre-ALMA] 	[338.8, 225] 	[0.885, 1.3] 	[0.34x0.24, ??] 	[0.15, ??] 	[Ward-Duong+18, Andrews+13] 	[3.52, 2.2] 	[0.68, 1.17] 	1.17 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04414825+2534304 	2696 	0.015 	-4.194 	0.032 	-10.35 	nan 	nan 	nan 	nan 	0.032 	-10.35 	--
Taurus 	V955 Tau A 	J04420777+2523118 	04:42:07.774 	=+25:23:11.800 	6.5104 	0.4047 	15.255 	141 	[5.533, -18.128] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[14.0, 2.20] 	[2.91, 1.24] 	1.22 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	V955 Tau A 	3810 	1.672 	-99.11 	nan 	nan 	0.5275 	-105.7 	0.44 	-105.69 	0.44 	-105.69 	--
Taurus 	V955 Tau B 	J04420777+2523118 	04:42:07.774 	=+25:23:11.800 	6.5104 	0.4047 	15.255 	141 	[5.533, -18.128] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <6.0, 0.86] 	[ <1.25, 0.48] 	0.48 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	V955 Tau B 	4020 	1.672 	-99.11 	0.67 	-105.9 	0.7 	-105.9 	0.54 	-105.83 	0.54 	-105.83 	--
Taurus 	CIDA 7 	J04422101+2520343 	04:42:21.017 	=+25:20:34.380 	7.1084 	0.0479 	1.198 	140.68 	[4.633, -19.774] 	II 	1 	[pre-ALMA, ] 	[388, ] 	[0.89, ] 	[??, ??] 	[??, ??] 	[Andrews+13, ] 	[38.0, ] 	[7.86, ] 	7.86 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	CIDA 7 	2968 	0.137 	-98.97 	0.147 	-105.3 	0.1325 	-105.3 	0.13 	-105.34 	0.147 	-105.3 	--
Taurus 	DP Tau A 	J04423769+2515374 	04:42:37.698 	=+25:15:37.460 	-- 	-- 	-- 	141 	[, ] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <10.0, 2.10] 	[ <2.08, 1.18] 	1.16 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	DP Tau A 	3756 	0.064 	-99.01 	0.57 	-106.3 	0.4825 	-106.3 	0.57 	-106.39 	0.57 	-106.3 	--
Taurus 	DP Tau B 	J04423769+2515374 	04:42:37.698 	=+25:15:37.460 	-- 	-- 	-- 	141 	[, ] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <10.0, 1.50] 	[ <2.08, 0.84] 	0.83 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	DP Tau B 	3738 	0.064 	-99.01 	0.563 	-106.3 	0.455 	-106.2 	0.56 	-106.38 	0.563 	-106.3 	--
Taurus 	GO Tau 	J04430309+2520187 	04:43:03.095 	=+25:20:18.750 	7.0233 	0.0200 	1.183 	142.38 	[4.736, -20.109] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.14x0.11] 	[??, 0.049] 	[Andrews+13, Long+19] 	[162.4, 54.76] 	[34.40, 31.37] 	31.37 	[, 1.187] 	[, ] 	-- 	1.16 	165.1608 	HH08,HH14,Testi+22 	GO Tau 	3515 	0.267 	-99.01 	0.345 	-105.8 	0.3625 	-105.8 	0.37 	-105.84 	0.345 	-105.8 	--
Taurus 	CIDA 14 	J04432023+2940060 	04:43:20.234 	=+29:40:06.050 	6.0198 	0.0525 	1.453 	166.12 	[4.670, -22.090] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, <0.38] 	[, <0.30] 	<0.30 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	CIDA 14 	2920 	0.319 	-4.386 	nan 	nan 	0.1525 	-10.62 	nan 	nan 	0.1525 	-10.62 	--
Taurus 	IRAS 04414+2506 	J04442713+2512164 	04:44:27.132 	=+25:12:16.410 	6.9855 	0.0603 	1.001 	143.15 	[5.760, -19.848] 	II 	1 	[pre-ALMA, pre-ALMA] 	[388, 225] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Andrews+13] 	[11.6, 4.9] 	[2.48, 2.84] 	2.84 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	IRAS 04414+2506 	2746 	0.063 	-98.98 	0.08 	-105.2 	nan 	nan 	nan 	nan 	0.08 	-105.2 	--
Taurus 	IRAS 04429+1550 	J04455134+1555367 	04:45:51.343 	=+15:55:36.730 	6.7911 	0.0308 	1.904 	141 	[11.614, -18.058] 	II 	1 	[, pre-ALMA] 	[, 225] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Andrews+13] 	[, 51.0] 	[, 28.65] 	28.25 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	IRAS 04429+1550 	3483 	0.303 	-99.04 	0.326 	-105.7 	0.35 	-105.8 	0.35 	-105.81 	0.326 	-105.7 	--
Taurus 	DQ Tau AB 	J04465305+1700001 	04:46:53.063 	=+17:00:00.100 	5.1182 	0.0183 	1.048 	195.38 	[4.906, -13.296] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.13x0.10] 	[??, 0.045] 	[Andrews+13, Long+19] 	[210.7, 69.27] 	[84.04, 74.72] 	74.72 	[, 0.219] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	DQ Tau AB 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	Haro 6-37 A 	J04465897+1702381 	04:46:58.967 	=+17:02:37.850 	4.8466 	0.0813 	4.519 	141 	[4.952, -13.086] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <15.0, 2.10] 	[ <3.12, 1.18] 	1.16 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	Haro 6-37 A 	3900 	3.224 	-99.17 	nan 	nan 	0.59 	-105.7 	nan 	nan 	0.59 	-105.7 	--
Taurus 	Haro 6-37 B 	J04465897+1702381 	04:46:58.967 	=+17:02:37.850 	4.8466 	0.0813 	4.519 	141 	[4.952, -13.086] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <15.0, <0.96] 	[ <3.12, <0.54] 	<0.53 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	Haro 6-37 B 	3738 	3.224 	-99.17 	nan 	nan 	0.5099 	-105.6 	nan 	nan 	0.5099 	-105.6 	--
Taurus 	Haro 6-37 C 	-- 	04:46:59.078 	=+17:02:39.670 	5.1168 	0.0260 	1.584 	195.43 	[5.298, -14.131] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[218.0, 38.50] 	[86.99, 41.55] 	41.55 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	Haro 6-37 C 	3979 	6.283 	-98.88 	nan 	nan 	0.725 	-105.4 	nan 	nan 	0.725 	-105.4 	--
Taurus 	DR Tau 	J04470620+1658428 	04:47:06.209 	=+16:58:42.810 	5.1823 	0.0329 	1.868 	141 	[5.207, -13.889] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.13x0.10] 	[??, 0.051] 	[Andrews+13, Long+19] 	[314.9, 127.18] 	[65.41, 71.45] 	70.44 	[, 0.276] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	DR Tau 	4115 	1.902 	0.0292 	0.734 	-6.803 	0.795 	-6.837 	0.6 	-6.71 	0.6 	-6.71 	--
Taurus 	DS Tau 	J04474859+2925112 	04:47:48.591 	=+29:25:11.460 	6.3150 	0.0210 	1.546 	158.35 	[5.049, -24.439] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.14x0.10] 	[??, 0.050] 	[Andrews+13, Long+19] 	[40.5, 22.24] 	[10.61, 15.76] 	15.76 	[, 0.446] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	DS Tau 	3828 	1.037 	-0.573 	0.497 	-7.305 	0.54 	-7.341 	0.45 	-7.27 	0.497 	-7.305 	--
Taurus 	UY Aur A 	J04514737+3047134 	04:51:47.375 	=+30:47:13.460 	6.5669 	0.0372 	2.212 	141 	[5.238, -25.917] 	II 	1 	[ALMA, ALMA] 	[??, 225.5] 	[0.850, 1.3] 	[0.75x0.49, 0.15x0.10] 	[0.37, 0.048] 	[Akeson&Jensen+2014, Long+19] 	[48.40, 19.96] 	[8.95, 11.21] 	11.05 	[, 0.044] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	UY Aur A 	4020 	1.941 	-0.571 	0.74 	-7.383 	0.705 	-7.361 	0.56 	-7.26 	0.56 	-7.26 	--
Taurus 	UY Aur B 	J04514737+3047134 	04:51:47.375 	=+30:47:13.460 	6.5669 	0.0372 	2.212 	141 	[5.238, -25.917] 	II 	1 	[ALMA, ALMA] 	[??, ??] 	[0.850, 1.3] 	[0.75x0.49, 1.24x0.74] 	[0.37, 0.20] 	[Akeson&Jensen+2014, Akeson&Jensen+2014] 	[18.27, 7.87] 	[3.38, 4.42] 	4.36 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	UY Aur B 	4020 	1.941 	-99.09 	0.74 	-105.9 	0.705 	-105.8 	0.56 	-105.78 	0.56 	-105.78 	--
Taurus 	St 34 AB 	J04542368+1709534 	04:54:23.683 	=+17:09:53.470 	6.9628 	0.0310 	1.646 	143.62 	[-2.222, -12.554] 	II 	1 	[pre-ALMA, ] 	[388, ] 	[0.89, ] 	[??, ??] 	[??, ??] 	[Andrews+13, ] 	[ <11.0, ] 	[ <2.37, ] 	<2.37 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	St 34 AB 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	St 34 C 	J04542362+1709434 	04:54:23.628 	=+17:09:43.500 	0.7211 	0.0890 	1.070 	141 	[-3.060, -8.150] 	II 	1 	[pre-ALMA, ] 	[388, ] 	[0.89, ] 	[??, ??] 	[??, ??] 	[Andrews+13, ] 	[ <11.0, ] 	[ <2.28, ] 	<2.25 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	St 34 C 	-99 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	GM Aur 	J04551098+3021595 	04:55:10.983 	=+30:21:59.540 	6.3248 	0.0490 	2.526 	141 	[3.748, -24.298] 	II 	1 	[pre-ALMA, pre-ALMA] 	[388, 225] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Andrews+13] 	[546.6, 173.2] 	[113.54, 97.30] 	95.92 	[, ] 	[, ] 	-- 	0.87 	122.67 	HH08,HH14,Testi+22 	GM Aur 	4115 	0.903 	-1.004 	0.751 	-8.008 	0.8174 	-8.044 	0.69 	-7.97 	0.69 	-7.97 	--
Taurus 	J04554535+3019389 	J04554535+3019389 	04:55:45.350 	=+30:19:38.920 	6.3614 	0.0332 	1.077 	157.20 	[4.054, -25.514] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, <0.39] 	[, <0.27] 	<0.27 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04554535+3019389 	3043 	0.11 	-98.98 	0.139 	-105.4 	0.15 	-105.4 	0.12 	-105.38 	0.139 	-105.4 	--
Taurus 	AB Aur 	J04554582+3033043 	04:55:45.845 	=+30:33:04.287 	6.4127 	0.0372 	1.369 	155.94 	[4.018, -24.027] 	II 	1 	[pre-ALMA, pre-ALMA] 	[388, 225] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Andrews+13] 	[308.7, 93.3] 	[78.43, 64.11] 	64.11 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	AB Aur 	9256 	112.7 	-99.03 	nan 	nan 	3.125 	-106.3 	3.13 	-106.32 	3.13 	-106.32 	--
Taurus 	J04554801+3028050 	J04554801+3028050 	04:55:48.010 	=+30:28:05.000 	6.2413 	0.1103 	0.928 	160.22 	[4.919, -23.838] 	II 	1 	[pre-ALMA, ALMA] 	[388, ??] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Akeson+2019] 	[ <23.0, <0.35] 	[ <6.17, <0.25] 	<0.25 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04554801+3028050 	2980 	0.02 	-3.654 	0.086 	-10.25 	0.1 	-10.32 	0.09 	-10.28 	0.086 	-10.25 	--
Taurus 	J04554969+3019400 	J04554969+3019400 	04:55:49.696 	=+30:19:40.040 	6.1300 	0.0838 	1.045 	163.13 	[4.579, -23.594] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, <0.35] 	[, <0.26] 	<0.26 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	J04554969+3019400 	2860 	0.029 	-98.96 	0.059 	-105.2 	nan 	nan 	nan 	nan 	0.059 	-105.2 	--
Taurus 	XEST 26-062 	J04555605+3036209 	04:55:56.055 	=+30:36:20.960 	5.6753 	0.4055 	22.462 	141 	[10.369, -20.192] 	II 	1 	[ALMA, pre-ALMA] 	[338.8, 225] 	[0.885, 1.3] 	[0.34x0.24, ??] 	[0.15, ??] 	[Ward-Duong+18, Andrews+13] 	[1.47, 9.1] 	[0.30, 5.11] 	5.04 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	XEST 26-062 	3190 	-99 	-99 	-99 	-- 	-99 	-- 	-99 	-99 	-99 	-99 	--
Taurus 	SU Aur 	J04555938+3034015 	04:55:59.385 	=+30:34:01.519 	6.3700 	0.0303 	1.514 	156.99 	[4.185, -24.304] 	II 	1 	[pre-ALMA, ] 	[388, ] 	[0.89, ] 	[??, ??] 	[??, ??] 	[Andrews+13, ] 	[71.0, ] 	[18.28, ] 	18.28 	[, ] 	[, ] 	< 	0.16 	25.1184 	HH08,HH14,Testi+22 	SU Aur 	5516 	14.2 	-0.897 	nan 	nan 	2.4474 	-8.07 	2.82 	-8.13 	2.82 	-8.13 	--
Taurus 	XEST 26-071 	J04560118+3026348 	04:56:01.182 	=+30:26:34.830 	6.9170 	0.2002 	8.632 	141 	[7.303, -23.329] 	II 	1 	[, ALMA] 	[, ??] 	[, 1.3] 	[??, ??] 	[??, ??] 	[, Akeson+2019] 	[, <0.35] 	[, <0.20] 	<0.19 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	XEST 26-071 	3302 	0.109 	-99.1 	0.254 	-105.9 	0.245 	-105.8 	0.24 	-105.89 	0.254 	-105.9 	--
Taurus 	MWC 480 	J04584626+2950370 	04:58:46.265 	=+29:50:36.975 	6.4014 	0.0518 	1.009 	156.22 	[4.661, -25.168] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.17x0.11] 	[??, 0.069] 	[Andrews+13, Long+19] 	[750.6, 267.76] 	[191.40, 184.65] 	184.65 	[, 0.878] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	MWC 480 	9000 	154.7 	-99.03 	nan 	nan 	3.5499 	-106.2 	3.58 	-106.28 	3.58 	-106.28 	--
Taurus 	V836 Tau 	J05030659+2523197 	05:03:06.595 	=+25:23:19.710 	5.9882 	0.0183 	1.169 	167.00 	[2.991, -17.304] 	II 	1 	[pre-ALMA, ALMA] 	[388, 225.5] 	[0.89, 1.3] 	[??, 0.13x0.10] 	[??, 0.049] 	[Andrews+13, Long+19] 	[67.3, 26.24] 	[19.61, 20.68] 	20.68 	[, 0.188] 	[, ] 	-- 	0.13 	21.71 	HH08,HH14,Testi+22 	V836 Tau 	3756 	0.64 	-2.343 	0.475 	-9.143 	0.5 	-9.165 	0.45 	-9.12 	0.475 	-9.143 	--
Taurus 	CIDA 8 	J05044139+2509544 	05:04:41.399 	=+25:09:54.400 	5.9170 	0.0254 	1.211 	169.00 	[2.379, -16.979] 	II 	1 	[pre-ALMA, pre-ALMA] 	[388, 225] 	[0.89, 1.3] 	[??, ??] 	[??, ??] 	[Andrews+13, Andrews+13] 	[26.3, 7.7] 	[7.85, 6.21] 	6.21 	[, ] 	[, ] 	-- 	-- 	-- 	HH08,HH14,Testi+22 	CIDA 8 	3256 	0.302 	-99 	0.216 	-105.5 	0.2574 	-105.5 	0.22 	-105.52 	0.216 	-105.5 	--
